Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
9g3rxn1,"POLYGON((-99.1831970214844 19.632568359375, -99.1818237304688 19.632568359375, -99.1818237304688 19.6339416503906, -99.1831970214844 19.6339416503906, -99.1831970214844 19.632568359375))",19.633,-99.183,19.634,-99.182,POINT(-99.18206 19.63336),19.633,-99.182,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.939,23,2020-10-02,5.1
9g3rxpb,"POLYGON((-99.1845703125 19.6421813964844, -99.1831970214844 19.6421813964844, -99.1831970214844 19.6435546875, -99.1845703125 19.6435546875, -99.1845703125 19.6421813964844))",19.642,-99.185,19.644,-99.183,POINT(-99.18438 19.64289),19.643,-99.184,Tultitlán de Mariano Escobedo,Tultitlán,México,Mexico,MX-MEX,0.042,9,2020-10-02,5.1
9g3rxvp,"POLYGON((-99.1419982910156 19.6270751953125, -99.140625 19.6270751953125, -99.140625 19.6284484863281, -99.1419982910156 19.6284484863281, -99.1419982910156 19.6270751953125))",19.627,-99.142,19.628,-99.141,POINT(-99.14189 19.62743),19.627,-99.142,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.082,5,2020-10-02,5.1
9g3xbte,"POLYGON((-99.1145324707031 19.6737670898438, -99.1131591796875 19.6737670898438, -99.1131591796875 19.6751403808594, -99.1145324707031 19.6751403808594, -99.1145324707031 19.6737670898438))",19.674,-99.115,19.675,-99.113,POINT(-99.11378 19.67432),19.674,-99.114,,Tultitlán,México,Mexico,MX-MEX,0.457,9,2020-10-02,5.1
9g3x8j0,"POLYGON((-99.140625 19.6270751953125, -99.1392517089844 19.6270751953125, -99.1392517089844 19.6284484863281, -99.140625 19.6284484863281, -99.140625 19.6270751953125))",19.627,-99.141,19.628,-99.139,POINT(-99.13969 19.62808),19.628,-99.14,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.039,11,2020-10-02,5.1
9g3rwbn,"POLYGON((-99.1873168945312 19.599609375, -99.1859436035156 19.599609375, -99.1859436035156 19.6009826660156, -99.1873168945312 19.6009826660156, -99.1873168945312 19.599609375))",19.6,-99.187,19.601,-99.186,POINT(-99.18721 19.60019),19.6,-99.187,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.205,8,2020-10-02,5.1
9g3rxjv,"POLYGON((-99.1777038574219 19.6311950683594, -99.1763305664062 19.6311950683594, -99.1763305664062 19.632568359375, -99.1777038574219 19.632568359375, -99.1777038574219 19.6311950683594))",19.631,-99.178,19.633,-99.176,POINT(-99.17708 19.63234),19.632,-99.177,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.252,9,2020-10-02,5.1
9g3rxsw,"POLYGON((-99.1543579101562 19.6243286132812, -99.1529846191406 19.6243286132812, -99.1529846191406 19.6257019042969, -99.1543579101562 19.6257019042969, -99.1543579101562 19.6243286132812))",19.624,-99.154,19.626,-99.153,POINT(-99.15357 19.62451),19.625,-99.154,Colonia Lázaro Cárdenas (Los Hornos),Tultitlán,México,Mexico,MX-MEX,0.056,38,2020-10-02,5.1
9g3x8jm,"POLYGON((-99.1337585449219 19.6284484863281, -99.1323852539063 19.6284484863281, -99.1323852539063 19.6298217773438, -99.1337585449219 19.6298217773438, -99.1337585449219 19.6284484863281))",19.628,-99.134,19.63,-99.132,POINT(-99.13288 19.62931),19.629,-99.133,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.058,12,2020-10-02,5.1
9g3x8m9,"POLYGON((-99.1282653808594 19.6298217773438, -99.1268920898438 19.6298217773438, -99.1268920898438 19.6311950683594, -99.1282653808594 19.6311950683594, -99.1282653808594 19.6298217773438))",19.63,-99.128,19.631,-99.127,POINT(-99.12751 19.63022),19.63,-99.128,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.051,8,2020-10-02,5.1
9g3rzb4,"POLYGON((-99.1488647460938 19.6435546875, -99.1474914550781 19.6435546875, -99.1474914550781 19.6449279785156, -99.1488647460938 19.6449279785156, -99.1488647460938 19.6435546875))",19.644,-99.149,19.645,-99.147,POINT(-99.14786 19.64469),19.645,-99.148,,Tultitlán,México,Mexico,MX-MEX,1.256,28,2020-10-02,5.1
9g3rxxp,"POLYGON((-99.1529846191406 19.6380615234375, -99.151611328125 19.6380615234375, -99.151611328125 19.6394348144531, -99.1529846191406 19.6394348144531, -99.1529846191406 19.6380615234375))",19.638,-99.153,19.639,-99.152,POINT(-99.15269 19.63927),19.639,-99.153,,Tultitlán,México,Mexico,MX-MEX,0.127,3,2020-10-02,5.1
9g3x8r8,"POLYGON((-99.129638671875 19.6408081054688, -99.1282653808594 19.6408081054688, -99.1282653808594 19.6421813964844, -99.129638671875 19.6421813964844, -99.129638671875 19.6408081054688))",19.641,-99.13,19.642,-99.128,POINT(-99.12917 19.64117),19.641,-99.129,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.185,7,2020-10-02,5.1
9g3rwur,"POLYGON((-99.1859436035156 19.6229553222656, -99.1845703125 19.6229553222656, -99.1845703125 19.6243286132813, -99.1859436035156 19.6243286132812, -99.1859436035156 19.6229553222656))",19.623,-99.186,19.624,-99.185,POINT(-99.18523 19.62398),19.624,-99.185,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.052,4,2020-10-02,5.1
9g3rx1f,"POLYGON((-99.1818237304688 19.6092224121094, -99.1804504394531 19.6092224121094, -99.1804504394531 19.610595703125, -99.1818237304688 19.610595703125, -99.1818237304688 19.6092224121094))",19.609,-99.182,19.611,-99.18,POINT(-99.18132 19.60973),19.61,-99.181,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.055,13,2020-10-02,5.1
9g3rx7d,"POLYGON((-99.1708374023438 19.6188354492187, -99.1694641113281 19.6188354492187, -99.1694641113281 19.6202087402344, -99.1708374023438 19.6202087402344, -99.1708374023438 19.6188354492187))",19.619,-99.171,19.62,-99.169,POINT(-99.17041 19.62013),19.62,-99.17,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.021,4,2020-10-02,5.1
9g3rxkn,"POLYGON((-99.1653442382812 19.62158203125, -99.1639709472656 19.62158203125, -99.1639709472656 19.6229553222656, -99.1653442382812 19.6229553222656, -99.1653442382812 19.62158203125))",19.622,-99.165,19.623,-99.164,POINT(-99.16461 19.62169),19.622,-99.165,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.018,5,2020-10-02,5.1
9g3rx78,"POLYGON((-99.173583984375 19.6188354492187, -99.1722106933594 19.6188354492187, -99.1722106933594 19.6202087402344, -99.173583984375 19.6202087402344, -99.173583984375 19.6188354492187))",19.619,-99.174,19.62,-99.172,POINT(-99.17294 19.61952),19.62,-99.173,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.058,18,2020-10-02,5.1
9g3rz91,"POLYGON((-99.1612243652344 19.6490478515625, -99.1598510742188 19.6490478515625, -99.1598510742188 19.6504211425781, -99.1612243652344 19.6504211425781, -99.1612243652344 19.6490478515625))",19.649,-99.161,19.65,-99.16,POINT(-99.16088 19.64981),19.65,-99.161,Tultitlán de Mariano Escobedo,Tultitlán,México,Mexico,MX-MEX,0.043,3,2020-10-02,5.1
9g3rxw6,"POLYGON((-99.1598510742188 19.6339416503906, -99.1584777832031 19.6339416503906, -99.1584777832031 19.6353149414062, -99.1598510742188 19.6353149414062, -99.1598510742188 19.6339416503906))",19.634,-99.16,19.635,-99.158,POINT(-99.15902 19.63484),19.635,-99.159,Colonia Lázaro Cárdenas (Los Hornos),Tultitlán,México,Mexico,MX-MEX,0.179,11,2020-10-02,5.1
9g3rwgr,"POLYGON((-99.1859436035156 19.6174621582031, -99.1845703125 19.6174621582031, -99.1845703125 19.6188354492188, -99.1859436035156 19.6188354492187, -99.1859436035156 19.6174621582031))",19.617,-99.186,19.619,-99.185,POINT(-99.1859 19.61796),19.618,-99.186,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.144,5,2020-10-02,5.1
9g3rx44,"POLYGON((-99.1818237304688 19.610595703125, -99.1804504394531 19.610595703125, -99.1804504394531 19.6119689941406, -99.1818237304688 19.6119689941406, -99.1818237304688 19.610595703125))",19.611,-99.182,19.612,-99.18,POINT(-99.18123 19.61149),19.611,-99.181,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.062,26,2020-10-02,5.1
9g3rx03,"POLYGON((-99.1831970214844 19.6009826660156, -99.1818237304688 19.6009826660156, -99.1818237304688 19.6023559570313, -99.1831970214844 19.6023559570312, -99.1831970214844 19.6009826660156))",19.601,-99.183,19.602,-99.182,POINT(-99.18302 19.60193),19.602,-99.183,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.054,6,2020-10-02,5.1
9g3xb03,"POLYGON((-99.1392517089844 19.6449279785156, -99.1378784179688 19.6449279785156, -99.1378784179688 19.6463012695312, -99.1392517089844 19.6463012695312, -99.1392517089844 19.6449279785156))",19.645,-99.139,19.646,-99.138,POINT(-99.13883 19.64518),19.645,-99.139,Fuentes del Valle,Tultitlán,México,Mexico,MX-MEX,0.203,5,2020-10-02,5.1
9g3rxmw,"POLYGON((-99.1653442382812 19.6298217773438, -99.1639709472656 19.6298217773438, -99.1639709472656 19.6311950683594, -99.1653442382812 19.6311950683594, -99.1653442382812 19.6298217773438))",19.63,-99.165,19.631,-99.164,POINT(-99.16487 19.63021),19.63,-99.165,Colonia Lázaro Cárdenas (Los Hornos),Tultitlán,México,Mexico,MX-MEX,0.049,24,2020-10-02,5.1
9g3rx10,"POLYGON((-99.1845703125 19.6051025390625, -99.1831970214844 19.6051025390625, -99.1831970214844 19.6064758300781, -99.1845703125 19.6064758300781, -99.1845703125 19.6051025390625))",19.605,-99.185,19.606,-99.183,POINT(-99.18384 19.60587),19.606,-99.184,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.032,4,2020-10-02,5.1
9g3rx7g,"POLYGON((-99.1694641113281 19.6202087402344, -99.1680908203125 19.6202087402344, -99.1680908203125 19.62158203125, -99.1694641113281 19.62158203125, -99.1694641113281 19.6202087402344))",19.62,-99.169,19.622,-99.168,POINT(-99.16887 19.62061),19.621,-99.169,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.043,17,2020-10-02,5.1
9g3rwux,"POLYGON((-99.1859436035156 19.6243286132812, -99.1845703125 19.6243286132813, -99.1845703125 19.6257019042969, -99.1859436035156 19.6257019042969, -99.1859436035156 19.6243286132812))",19.624,-99.186,19.626,-99.185,POINT(-99.18503 19.6249),19.625,-99.185,Buenavista,Tultitlán,México,Mexico,MX-MEX,0.039,8,2020-10-02,5.1
9g3rxkx,"POLYGON((-99.1639709472656 19.6243286132813, -99.16259765625 19.6243286132813, -99.16259765625 19.6257019042969, -99.1639709472656 19.6257019042969, -99.1639709472656 19.6243286132813))",19.624,-99.164,19.626,-99.163,POINT(-99.16385 19.62502),19.625,-99.164,Colonia Lázaro Cárdenas (Los Hornos),Tultitlán,México,Mexico,MX-MEX,0.037,7,2020-10-02,5.1
9g3wmng,"POLYGON((-98.9167785644531 19.4169616699219, -98.9154052734375 19.4169616699219, -98.9154052734375 19.4183349609375, -98.9167785644531 19.4183349609375, -98.9167785644531 19.4169616699219))",19.417,-98.917,19.418,-98.915,POINT(-98.91657 19.41785),19.418,-98.917,Chicoloapan de Juárez,Chicoloapan,México,Mexico,MX-MEX,0.025,3,2020-10-02,5.1
9g3wmpy,"POLYGON((-98.9126586914062 19.4224548339844, -98.9112854003906 19.4224548339844, -98.9112854003906 19.423828125, -98.9126586914062 19.423828125, -98.9126586914062 19.4224548339844))",19.422,-98.913,19.424,-98.911,POINT(-98.91262 19.42325),19.423,-98.913,Chicoloapan de Juárez,Chicoloapan,México,Mexico,MX-MEX,0.01,3,2020-10-02,5.1
9g3rz79,"POLYGON((-99.1722106933594 19.6627807617187, -99.1708374023438 19.6627807617188, -99.1708374023438 19.6641540527344, -99.1722106933594 19.6641540527344, -99.1722106933594 19.6627807617187))",19.663,-99.172,19.664,-99.171,POINT(-99.17092 19.66319),19.663,-99.171,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.064,7,2020-10-02,5.1
9g3rz7f,"POLYGON((-99.1708374023438 19.6641540527344, -99.1694641113281 19.6641540527344, -99.1694641113281 19.66552734375, -99.1708374023438 19.66552734375, -99.1708374023438 19.6641540527344))",19.664,-99.171,19.666,-99.169,POINT(-99.17052 19.66486),19.665,-99.171,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.036,3,2020-10-02,5.1
9g3ryue,"POLYGON((-99.1914367675781 19.6682739257813, -99.1900634765625 19.6682739257812, -99.1900634765625 19.6696472167969, -99.1914367675781 19.6696472167969, -99.1914367675781 19.6682739257813))",19.668,-99.191,19.67,-99.19,POINT(-99.19054 19.66907),19.669,-99.191,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.173,11,2020-10-02,5.1
9g3rzyq,"POLYGON((-99.1433715820312 19.6778869628906, -99.1419982910156 19.6778869628906, -99.1419982910156 19.6792602539062, -99.1433715820312 19.6792602539062, -99.1433715820312 19.6778869628906))",19.678,-99.143,19.679,-99.142,POINT(-99.14255 19.67863),19.679,-99.143,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.274,9,2020-10-02,5.1
9g3rz08,"POLYGON((-99.1845703125 19.6463012695312, -99.1831970214844 19.6463012695312, -99.1831970214844 19.6476745605469, -99.1845703125 19.6476745605469, -99.1845703125 19.6463012695312))",19.646,-99.185,19.648,-99.183,POINT(-99.18424 19.64711),19.647,-99.184,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.081,17,2020-10-02,5.1
9g3rz7d,"POLYGON((-99.1708374023438 19.6627807617188, -99.1694641113281 19.6627807617187, -99.1694641113281 19.6641540527344, -99.1708374023438 19.6641540527344, -99.1708374023438 19.6627807617188))",19.663,-99.171,19.664,-99.169,POINT(-99.17079 19.66373),19.664,-99.171,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.253,9,2020-10-02,5.1
9g3rzks,"POLYGON((-99.1680908203125 19.6682739257812, -99.1667175292969 19.6682739257812, -99.1667175292969 19.6696472167969, -99.1680908203125 19.6696472167969, -99.1680908203125 19.6682739257812))",19.668,-99.168,19.67,-99.167,POINT(-99.1671 19.66905),19.669,-99.167,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.074,3,2020-10-02,5.1
9g3rz02,"POLYGON((-99.1845703125 19.6449279785156, -99.1831970214844 19.6449279785156, -99.1831970214844 19.6463012695312, -99.1845703125 19.6463012695312, -99.1845703125 19.6449279785156))",19.645,-99.185,19.646,-99.183,POINT(-99.1844 19.64583),19.646,-99.184,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.046,9,2020-10-02,5.1
9g3rz73,"POLYGON((-99.1722106933594 19.6614074707031, -99.1708374023438 19.6614074707031, -99.1708374023438 19.6627807617188, -99.1722106933594 19.6627807617187, -99.1722106933594 19.6614074707031))",19.661,-99.172,19.663,-99.171,POINT(-99.17097 19.66207),19.662,-99.171,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.052,5,2020-10-02,5.1
9g3ryuv,"POLYGON((-99.1886901855469 19.6696472167969, -99.1873168945312 19.6696472167969, -99.1873168945312 19.6710205078125, -99.1886901855469 19.6710205078125, -99.1886901855469 19.6696472167969))",19.67,-99.189,19.671,-99.187,POINT(-99.18806 19.67007),19.67,-99.188,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.092,5,2020-10-02,5.1
9g3rz00,"POLYGON((-99.1845703125 19.6435546875, -99.1831970214844 19.6435546875, -99.1831970214844 19.6449279785156, -99.1845703125 19.6449279785156, -99.1845703125 19.6435546875))",19.644,-99.185,19.645,-99.183,POINT(-99.18449 19.64426),19.644,-99.184,Cuautitlán,Cuautitlán,México,Mexico,MX-MEX,0.047,14,2020-10-02,5.1
9g8gq1u,"POLYGON((-99.9261474609375 20.2684020996094, -99.9247741699219 20.2684020996094, -99.9247741699219 20.269775390625, -99.9261474609375 20.269775390625, -99.9261474609375 20.2684020996094))",20.268,-99.926,20.27,-99.925,POINT(-99.92508 20.26874),20.269,-99.925,,Polotitlán,México,Mexico,MX-MEX,0.71,17,2020-10-02,5.1
9g3qm5c,"POLYGON((-99.2710876464844 19.4004821777344, -99.2697143554688 19.4004821777344, -99.2697143554688 19.40185546875, -99.2710876464844 19.40185546875, -99.2710876464844 19.4004821777344))",19.4,-99.271,19.402,-99.27,POINT(-99.27011 19.40092),19.401,-99.27,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.015,3,2020-10-02,5.1
9g3qkue,"POLYGON((-99.2793273925781 19.4046020507812, -99.2779541015625 19.4046020507812, -99.2779541015625 19.4059753417969, -99.2793273925781 19.4059753417969, -99.2793273925781 19.4046020507812))",19.405,-99.279,19.406,-99.278,POINT(-99.27859 19.4054),19.405,-99.279,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.067,3,2020-10-02,5.1
9g3qkqq,"POLYGON((-99.2971801757812 19.4142150878906, -99.2958068847656 19.4142150878906, -99.2958068847656 19.4155883789062, -99.2971801757812 19.4155883789062, -99.2971801757812 19.4142150878906))",19.414,-99.297,19.416,-99.296,POINT(-99.29653 19.41521),19.415,-99.297,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.054,4,2020-10-02,5.1
9g3qmw4,"POLYGON((-99.2477416992188 19.412841796875, -99.2463684082031 19.412841796875, -99.2463684082031 19.4142150878906, -99.2477416992188 19.4142150878906, -99.2477416992188 19.412841796875))",19.413,-99.248,19.414,-99.246,POINT(-99.24724 19.41322),19.413,-99.247,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.065,3,2020-10-02,5.1
9g3qke1,"POLYGON((-99.2930603027344 19.3963623046875, -99.2916870117188 19.3963623046875, -99.2916870117188 19.3977355957031, -99.2930603027344 19.3977355957031, -99.2930603027344 19.3963623046875))",19.396,-99.293,19.398,-99.292,POINT(-99.29238 19.39687),19.397,-99.292,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.028,3,2020-10-02,5.1
9g3qkgu,"POLYGON((-99.2779541015625 19.4004821777344, -99.2765808105469 19.4004821777344, -99.2765808105469 19.40185546875, -99.2779541015625 19.40185546875, -99.2779541015625 19.4004821777344))",19.4,-99.278,19.402,-99.277,POINT(-99.27706 19.40117),19.401,-99.277,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.006,3,2020-10-02,5.1
9g3qkf9,"POLYGON((-99.2820739746094 19.3936157226562, -99.2807006835938 19.3936157226562, -99.2807006835938 19.3949890136719, -99.2820739746094 19.3949890136719, -99.2820739746094 19.3936157226562))",19.394,-99.282,19.395,-99.281,POINT(-99.28123 19.39393),19.394,-99.281,Jesús del Monte,Huixquilucan,México,Mexico,MX-MEX,0.013,5,2020-10-02,5.1
9g3qmqs,"POLYGON((-99.2559814453125 19.4155883789062, -99.2546081542969 19.4155883789062, -99.2546081542969 19.4169616699219, -99.2559814453125 19.4169616699219, -99.2559814453125 19.4155883789062))",19.416,-99.256,19.417,-99.255,POINT(-99.25519 19.41605),19.416,-99.255,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.199,3,2020-10-02,5.1
9g3qmx1,"POLYGON((-99.2491149902344 19.4183349609375, -99.2477416992188 19.4183349609375, -99.2477416992188 19.4197082519531, -99.2491149902344 19.4197082519531, -99.2491149902344 19.4183349609375))",19.418,-99.249,19.42,-99.248,POINT(-99.24822 19.41959),19.42,-99.248,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.663,6,2020-10-02,5.1
9g3qkce,"POLYGON((-99.2793273925781 19.3881225585938, -99.2779541015625 19.3881225585938, -99.2779541015625 19.3894958496094, -99.2793273925781 19.3894958496094, -99.2793273925781 19.3881225585938))",19.388,-99.279,19.39,-99.278,POINT(-99.27881 19.38842),19.388,-99.279,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.023,3,2020-10-02,5.1
9g3qkw4,"POLYGON((-99.2916870117188 19.412841796875, -99.2903137207031 19.412841796875, -99.2903137207031 19.4142150878906, -99.2916870117188 19.4142150878906, -99.2916870117188 19.412841796875))",19.413,-99.292,19.414,-99.29,POINT(-99.29081 19.41308),19.413,-99.291,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.207,5,2020-10-02,5.1
9g3qkd4,"POLYGON((-99.2916870117188 19.390869140625, -99.2903137207031 19.390869140625, -99.2903137207031 19.3922424316406, -99.2916870117188 19.3922424316406, -99.2916870117188 19.390869140625))",19.391,-99.292,19.392,-99.29,POINT(-99.29091 19.39137),19.391,-99.291,Jesús del Monte,Huixquilucan,México,Mexico,MX-MEX,0.041,4,2020-10-02,5.1
9g3qkge,"POLYGON((-99.2793273925781 19.3991088867188, -99.2779541015625 19.3991088867188, -99.2779541015625 19.4004821777344, -99.2793273925781 19.4004821777344, -99.2793273925781 19.3991088867188))",19.399,-99.279,19.4,-99.278,POINT(-99.27858 19.39983),19.4,-99.279,Naucalpan de Juárez,Huixquilucan,México,Mexico,MX-MEX,0.03,7,2020-10-02,5.1
